DateTime Stamp,Signed Firmware Version,Ultrasound range( (signal strength)-(0-100)Db,Updates per second,Ranges(m),2D Camera resolution,Frames per second,Point cloud Density,Points per second,ultrasound data type,camera data type,lidar data type,operation ,Abnormality type,Potential Attack type
2023-02-18 13:24:30,1.2.5,0,62,3,RGB: 1024 x 768,15,PCD: 1024 x 1024,29639,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:25:00,1.2.4,31,100,0,RGB: 1024 x 768,31,PCD: 1024 x 1024,22629,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:25:30,1.2.3,24,82,5,RGB: 1024 x 768,27,PCD: 1024 x 1024,19532,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:26:00,1.2.4,36,80,4,RGB: 1024 x 768,48,PCD: 1024 x 1024,38946,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:26:30,1.2.4,93,61,1,RGB: 1024 x 768,19,PCD: 1024 x 1024,32098,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:27:00,1.2.4,60,110,5,RGB: 1024 x 768,56,PCD: 1024 x 1024,29326,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:27:30,1.2.5,28,84,2,RGB: 1024 x 768,53,PCD: 1024 x 1024,33229,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:28:00,1.2.5,25,43,1,RGB: 1024 x 768,57,PCD: 1024 x 1024,22933,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:28:30,1.2.4,39,78,5,RGB: 1024 x 768,31,PCD: 1024 x 1024,35768,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:29:00,1.2.4,6,74,6,RGB: 1024 x 768,20,PCD: 1024 x 1024,15820,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:29:30,1.2.5,72,46,0,RGB: 1024 x 768,50,PCD: 1024 x 1024,19035,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:30:00,1.2.4,91,35,5,RGB: 1024 x 768,51,PCD: 1024 x 1024,22229,numeric array,numeric array,numeric array,not normal,malfunction,Potential DDoS attack or botnet activity
2023-02-18 13:30:30,1.2.4,13,61,4,RGB: 1024 x 768,18,PCD: 1024 x 1024,30718,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:31:00,1.2.4,33,50,1,RGB: 1024 x 768,54,PCD: 1024 x 1024,25678,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:31:30,1.2.5,31,84,2,RGB: 1024 x 768,48,PCD: 1024 x 1024,24827,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:32:00,1.2.3,7,111,4,RGB: 1024 x 768,20,PCD: 1024 x 1024,38766,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:32:30,1.2.3,26,112,5,RGB: 1024 x 768,42,PCD: 1024 x 1024,24413,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:33:00,1.2.5,76,87,5,RGB: 1024 x 768,24,PCD: 1024 x 1024,11797,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:33:30,1.2.3,18,101,2,RGB: 1024 x 768,19,PCD: 1024 x 1024,11105,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:34:00,1.2.4,79,52,5,RGB: 1024 x 768,55,PCD: 1024 x 1024,27930,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:34:30,1.2.5,92,57,2,RGB: 1024 x 768,27,PCD: 1024 x 1024,12923,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:35:00,1.2.3,74,111,0,RGB: 1024 x 768,57,PCD: 1024 x 1024,26386,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:35:30,1.2.5,1,77,2,RGB: 1024 x 768,59,PCD: 1024 x 1024,26863,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:36:00,1.2.4,72,101,2,RGB: 1024 x 768,52,PCD: 1024 x 1024,37810,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:36:30,1.2.4,80,33,5,RGB: 1024 x 768,28,PCD: 1024 x 1024,32418,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:37:00,1.2.4,31,117,1,RGB: 1024 x 768,31,PCD: 1024 x 1024,23912,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:37:30,1.2.3,82,65,1,RGB: 1024 x 768,46,PCD: 1024 x 1024,37375,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:38:00,1.2.5,40,102,1,RGB: 1024 x 768,34,PCD: 1024 x 1024,23787,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:38:30,1.2.3,55,114,4,RGB: 1024 x 768,21,PCD: 1024 x 1024,32623,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:39:00,1.2.3,27,50,1,RGB: 1024 x 768,28,PCD: 1024 x 1024,39728,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:39:30,1.2.4,34,86,2,RGB: 1024 x 768,46,PCD: 1024 x 1024,19310,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:40:00,1.2.3,97,54,4,RGB: 1024 x 768,44,PCD: 1024 x 1024,23882,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:40:30,1.2.3,64,60,5,RGB: 1024 x 768,37,PCD: 1024 x 1024,30448,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:41:00,1.2.5,92,92,6,RGB: 1024 x 768,43,PCD: 1024 x 1024,26697,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:41:30,1.2.3,75,46,2,RGB: 1024 x 768,29,PCD: 1024 x 1024,35248,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:42:00,1.2.3,30,97,3,RGB: 1024 x 768,36,PCD: 1024 x 1024,18133,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:42:30,1.2.3,88,32,4,RGB: 1024 x 768,44,PCD: 1024 x 1024,27854,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:43:00,1.2.3,87,115,6,RGB: 1024 x 768,23,PCD: 1024 x 1024,24706,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:43:30,1.2.4,63,33,2,RGB: 1024 x 768,27,PCD: 1024 x 1024,19559,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:44:00,1.2.5,99,60,1,RGB: 1024 x 768,58,PCD: 1024 x 1024,22475,numeric array,numeric array,numeric array,not normal,malfunction,Potential DDoS attack or botnet activity
2023-02-18 13:44:30,1.2.3,56,66,5,RGB: 1024 x 768,29,PCD: 1024 x 1024,35985,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:45:00,1.2.4,60,62,1,RGB: 1024 x 768,27,PCD: 1024 x 1024,37865,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:45:30,1.2.5,62,43,3,RGB: 1024 x 768,18,PCD: 1024 x 1024,17285,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:46:00,1.2.3,94,33,5,RGB: 1024 x 768,48,PCD: 1024 x 1024,27863,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:46:30,1.2.5,85,73,5,RGB: 1024 x 768,28,PCD: 1024 x 1024,10292,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:47:00,1.2.4,70,60,0,RGB: 1024 x 768,54,PCD: 1024 x 1024,34131,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:47:30,1.2.5,94,63,0,RGB: 1024 x 768,59,PCD: 1024 x 1024,18827,numeric array,numeric array,numeric array,not normal,malfunction,Potential DDoS attack or botnet activity
2023-02-18 13:48:00,1.2.4,0,41,4,RGB: 1024 x 768,19,PCD: 1024 x 1024,39779,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:48:30,1.2.5,62,60,3,RGB: 1024 x 768,51,PCD: 1024 x 1024,28066,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:49:00,1.2.3,82,53,1,RGB: 1024 x 768,56,PCD: 1024 x 1024,11485,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:49:30,1.2.3,28,112,4,RGB: 1024 x 768,52,PCD: 1024 x 1024,29148,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:50:00,1.2.3,14,99,1,RGB: 1024 x 768,59,PCD: 1024 x 1024,39415,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:50:30,1.2.5,53,55,4,RGB: 1024 x 768,29,PCD: 1024 x 1024,36812,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:51:00,1.2.3,2,37,4,RGB: 1024 x 768,49,PCD: 1024 x 1024,34121,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:51:30,1.2.4,39,54,6,RGB: 1024 x 768,19,PCD: 1024 x 1024,33149,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:52:00,1.2.3,45,65,2,RGB: 1024 x 768,57,PCD: 1024 x 1024,35509,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:52:30,1.2.5,84,87,6,RGB: 1024 x 768,46,PCD: 1024 x 1024,18687,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:53:00,1.2.5,13,118,1,RGB: 1024 x 768,46,PCD: 1024 x 1024,26879,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:53:30,1.2.3,13,92,3,RGB: 1024 x 768,57,PCD: 1024 x 1024,14609,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:54:00,1.2.4,60,54,3,RGB: 1024 x 768,38,PCD: 1024 x 1024,31435,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:54:30,1.2.3,91,75,2,RGB: 1024 x 768,37,PCD: 1024 x 1024,38862,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:55:00,1.2.3,39,120,4,RGB: 1024 x 768,22,PCD: 1024 x 1024,23726,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:55:30,1.2.3,30,76,6,RGB: 1024 x 768,57,PCD: 1024 x 1024,24815,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:56:00,1.2.4,78,33,3,RGB: 1024 x 768,15,PCD: 1024 x 1024,31247,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:56:30,1.2.4,24,94,6,RGB: 1024 x 768,46,PCD: 1024 x 1024,22548,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:57:00,1.2.5,16,54,6,RGB: 1024 x 768,19,PCD: 1024 x 1024,12623,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:57:30,1.2.5,14,31,2,RGB: 1024 x 768,46,PCD: 1024 x 1024,38134,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:58:00,1.2.5,31,54,0,RGB: 1024 x 768,26,PCD: 1024 x 1024,16923,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 13:58:30,1.2.5,91,89,2,RGB: 1024 x 768,58,PCD: 1024 x 1024,22608,numeric array,numeric array,numeric array,not normal,malfunction,Potential DDoS attack or botnet activity
2023-02-18 13:59:00,1.2.3,27,114,1,RGB: 1024 x 768,36,PCD: 1024 x 1024,39962,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 13:59:30,1.2.3,3,70,4,RGB: 1024 x 768,31,PCD: 1024 x 1024,39261,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:00:00,1.2.4,18,49,5,RGB: 1024 x 768,53,PCD: 1024 x 1024,14193,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:00:30,1.2.3,58,80,1,RGB: 1024 x 768,51,PCD: 1024 x 1024,11949,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:01:00,1.2.4,56,66,6,RGB: 1024 x 768,25,PCD: 1024 x 1024,20302,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:01:30,1.2.5,35,90,2,RGB: 1024 x 768,31,PCD: 1024 x 1024,19858,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:02:00,1.2.3,98,100,6,RGB: 1024 x 768,54,PCD: 1024 x 1024,17050,numeric array,numeric array,numeric array,not normal,malfunction,Potential brute-force attack
2023-02-18 14:02:30,1.2.5,35,45,3,RGB: 1024 x 768,40,PCD: 1024 x 1024,29234,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:03:00,1.2.3,39,44,5,RGB: 1024 x 768,52,PCD: 1024 x 1024,17667,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:03:30,1.2.4,63,31,5,RGB: 1024 x 768,50,PCD: 1024 x 1024,10819,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:04:00,1.2.3,20,90,3,RGB: 1024 x 768,52,PCD: 1024 x 1024,12204,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:04:30,1.2.4,77,37,3,RGB: 1024 x 768,41,PCD: 1024 x 1024,10395,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:05:00,1.2.5,83,49,6,RGB: 1024 x 768,26,PCD: 1024 x 1024,26666,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:05:30,1.2.5,18,65,4,RGB: 1024 x 768,20,PCD: 1024 x 1024,10529,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:06:00,1.2.3,90,35,5,RGB: 1024 x 768,25,PCD: 1024 x 1024,29154,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:06:30,1.2.5,86,113,6,RGB: 1024 x 768,17,PCD: 1024 x 1024,11899,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:07:00,1.2.4,37,89,4,RGB: 1024 x 768,45,PCD: 1024 x 1024,32652,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:07:30,1.2.3,77,46,0,RGB: 1024 x 768,46,PCD: 1024 x 1024,24711,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:08:00,1.2.3,49,102,6,RGB: 1024 x 768,46,PCD: 1024 x 1024,20662,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:08:30,1.2.5,62,35,5,RGB: 1024 x 768,42,PCD: 1024 x 1024,25048,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:09:00,1.2.5,3,61,6,RGB: 1024 x 768,26,PCD: 1024 x 1024,35384,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:09:30,1.2.5,7,98,5,RGB: 1024 x 768,58,PCD: 1024 x 1024,13269,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:10:00,1.2.3,53,76,2,RGB: 1024 x 768,18,PCD: 1024 x 1024,18077,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:10:30,1.2.4,44,65,2,RGB: 1024 x 768,20,PCD: 1024 x 1024,16066,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:11:00,1.2.4,11,92,0,RGB: 1024 x 768,52,PCD: 1024 x 1024,30060,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:11:30,1.2.5,71,95,5,RGB: 1024 x 768,30,PCD: 1024 x 1024,39843,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:12:00,1.2.5,59,63,2,RGB: 1024 x 768,59,PCD: 1024 x 1024,30567,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:12:30,1.2.4,70,49,3,RGB: 1024 x 768,46,PCD: 1024 x 1024,34559,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:13:00,1.2.4,92,104,4,RGB: 1024 x 768,27,PCD: 1024 x 1024,20377,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:13:30,1.2.4,39,83,5,RGB: 1024 x 768,35,PCD: 1024 x 1024,26679,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:14:00,1.2.4,14,34,6,RGB: 1024 x 768,48,PCD: 1024 x 1024,25143,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:14:30,1.2.4,9,39,0,RGB: 1024 x 768,32,PCD: 1024 x 1024,33986,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:15:00,1.2.5,87,92,5,RGB: 1024 x 768,17,PCD: 1024 x 1024,13344,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:15:30,1.2.4,25,62,1,RGB: 1024 x 768,25,PCD: 1024 x 1024,19180,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:16:00,1.2.5,16,76,2,RGB: 1024 x 768,46,PCD: 1024 x 1024,31573,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:16:30,1.2.3,84,38,0,RGB: 1024 x 768,31,PCD: 1024 x 1024,39406,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:17:00,1.2.5,49,53,0,RGB: 1024 x 768,25,PCD: 1024 x 1024,15400,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:17:30,1.2.3,62,102,0,RGB: 1024 x 768,54,PCD: 1024 x 1024,29670,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:18:00,1.2.4,82,95,1,RGB: 1024 x 768,37,PCD: 1024 x 1024,17838,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:18:30,1.2.5,65,110,5,RGB: 1024 x 768,21,PCD: 1024 x 1024,36437,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:19:00,1.2.4,25,113,6,RGB: 1024 x 768,24,PCD: 1024 x 1024,17444,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:19:30,1.2.5,85,42,2,RGB: 1024 x 768,50,PCD: 1024 x 1024,37844,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:20:00,1.2.5,82,96,3,RGB: 1024 x 768,16,PCD: 1024 x 1024,32223,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:20:30,1.2.4,81,94,1,RGB: 1024 x 768,49,PCD: 1024 x 1024,24425,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:21:00,1.2.3,25,67,3,RGB: 1024 x 768,43,PCD: 1024 x 1024,34184,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:21:30,1.2.5,3,111,3,RGB: 1024 x 768,19,PCD: 1024 x 1024,13957,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:22:00,1.2.4,47,56,0,RGB: 1024 x 768,53,PCD: 1024 x 1024,32259,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:22:30,1.2.4,39,103,0,RGB: 1024 x 768,50,PCD: 1024 x 1024,34693,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:23:00,1.2.3,70,117,3,RGB: 1024 x 768,27,PCD: 1024 x 1024,27249,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:23:30,1.2.5,63,62,2,RGB: 1024 x 768,44,PCD: 1024 x 1024,23302,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:24:00,1.2.4,80,91,2,RGB: 1024 x 768,60,PCD: 1024 x 1024,18967,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:24:30,1.2.5,85,42,2,RGB: 1024 x 768,43,PCD: 1024 x 1024,32571,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:25:00,1.2.3,25,89,2,RGB: 1024 x 768,57,PCD: 1024 x 1024,22054,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:25:30,1.2.3,49,60,4,RGB: 1024 x 768,46,PCD: 1024 x 1024,28772,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:26:00,1.2.5,9,82,3,RGB: 1024 x 768,19,PCD: 1024 x 1024,30563,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:26:30,1.2.4,81,110,0,RGB: 1024 x 768,55,PCD: 1024 x 1024,16187,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:27:00,1.2.4,33,35,6,RGB: 1024 x 768,43,PCD: 1024 x 1024,28047,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:27:30,1.2.4,68,106,1,RGB: 1024 x 768,37,PCD: 1024 x 1024,21362,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:28:00,1.2.5,80,76,2,RGB: 1024 x 768,56,PCD: 1024 x 1024,19415,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:28:30,1.2.4,100,103,2,RGB: 1024 x 768,24,PCD: 1024 x 1024,18789,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:29:00,1.2.3,58,109,3,RGB: 1024 x 768,15,PCD: 1024 x 1024,38872,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:29:30,1.2.4,84,61,2,RGB: 1024 x 768,42,PCD: 1024 x 1024,34000,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:30:00,1.2.4,13,36,6,RGB: 1024 x 768,28,PCD: 1024 x 1024,26483,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:30:30,1.2.4,89,95,1,RGB: 1024 x 768,51,PCD: 1024 x 1024,23598,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:31:00,1.2.3,58,35,3,RGB: 1024 x 768,23,PCD: 1024 x 1024,24994,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:31:30,1.2.5,69,30,5,RGB: 1024 x 768,37,PCD: 1024 x 1024,29828,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-18 14:32:00,1.2.5,58,73,3,RGB: 1024 x 768,57,PCD: 1024 x 1024,16201,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-18 14:32:30,1.2.3,61,99,1,RGB: 1024 x 768,48,PCD: 1024 x 1024,18843,numeric array,numeric array,numeric array,normal,n/a,no attack
